pair_id,system_id,assay_id,construct_i,construct_j,y_i,y_j,delta,rank_direction,uncertainty,tie,study,endpoint,rank_direction_source,architecture_i,architecture_j,same_system,comparable_assay,training_status
PAIR00154,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA06,P1_TGT019_BFA07,-0.2186402864753404,0.7142455176661227,-0.932885804141463,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00155,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS07,P1_TGT030_WLS08,0.7283421671710466,1.1171957346462353,-0.38885356747518873,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00156,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS07,P1_TGT030_WLS09,0.7283421671710466,-2.0686708106650986,2.797012977836145,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00157,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS07,P1_TGT030_WLS13,0.7283421671710466,-0.14267139210887528,0.8710135592799219,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00158,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS07,P1_TGT030_WLS14,0.7283421671710466,1.2959016216307577,-0.5675594544597111,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00159,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS08,P1_TGT030_WLS09,1.1171957346462353,-2.0686708106650986,3.1858665453113337,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00160,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS08,P1_TGT030_WLS13,1.1171957346462353,-0.14267139210887528,1.2598671267551107,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00161,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS08,P1_TGT030_WLS14,1.1171957346462353,1.2959016216307577,-0.1787058869845224,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00162,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS09,P1_TGT030_WLS13,-2.0686708106650986,-0.14267139210887528,-1.9259994185562233,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00163,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS09,P1_TGT030_WLS14,-2.0686708106650986,1.2959016216307577,-3.3645724322958563,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00164,SYS_TGT030,V2_in_vivo_shake_flask,P1_TGT030_WLS13,P1_TGT030_WLS14,-0.14267139210887528,1.2959016216307577,-1.438573013739633,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT030,2FL_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00165,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ17,-1.0448542357842605,-0.9493739269300322,-0.09548030885422831,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00166,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ18,-1.0448542357842605,-0.29278174922784583,-0.7520724865564147,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00167,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ19,-1.0448542357842605,-0.20531890797750652,-0.839535327806754,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00168,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ20,-1.0448542357842605,-0.06396305873196502,-0.9808911770522954,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00169,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ21,-1.0448542357842605,-0.014797001928080552,-1.03005723385618,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00170,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ22,-1.0448542357842605,0.23078020682916683,-1.2756344426134274,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00171,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ23,-1.0448542357842605,0.29218075149331035,-1.3370349872775709,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00172,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ24,-1.0448542357842605,-3.0911478880581953,2.046293652273935,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00173,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ25,-1.0448542357842605,-0.732066794753367,-0.3127874410308935,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00174,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ26,-1.0448542357842605,-0.011083499129016173,-1.0337707366552444,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00175,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ27,-1.0448542357842605,0.025535092107137794,-1.0703893278913983,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00176,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ28,-1.0448542357842605,0.03634184706372036,-1.081196082847981,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00177,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJ29,-1.0448542357842605,-0.0990100058311656,-0.9458442299530949,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00178,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJS01,-1.0448542357842605,-0.12285674778553347,-0.921997487998727,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00179,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJS02,-1.0448542357842605,-0.7078192485066896,-0.33703498727757086,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00180,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJS03,-1.0448542357842605,-0.8333501305905484,-0.2115041051937121,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00181,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJS06,-1.0448542357842605,-0.3200890952235811,-0.7247651405606794,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00182,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJS07,-1.0448542357842605,-0.17176634826647993,-0.8730878875177805,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00183,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJS08,-1.0448542357842605,-0.17176634826647993,-0.8730878875177805,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00184,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ16,P1_TGT038_EZJS09,-1.0448542357842605,-0.011083499129016173,-1.0337707366552444,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00185,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ18,-0.9493739269300322,-0.29278174922784583,-0.6565921777021864,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00186,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ19,-0.9493739269300322,-0.20531890797750652,-0.7440550189525257,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00187,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ20,-0.9493739269300322,-0.06396305873196502,-0.8854108681980671,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00188,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ21,-0.9493739269300322,-0.014797001928080552,-0.9345769250019517,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00189,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ22,-0.9493739269300322,0.23078020682916683,-1.180154133759199,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00190,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ23,-0.9493739269300322,0.29218075149331035,-1.2415546784233427,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00191,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ24,-0.9493739269300322,-3.0911478880581953,2.141773961128163,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,I_GT_J,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00192,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ25,-0.9493739269300322,-0.732066794753367,-0.2173071321766652,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00193,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ26,-0.9493739269300322,-0.011083499129016173,-0.938290427801016,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00194,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ27,-0.9493739269300322,0.025535092107137794,-0.97490901903717,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00195,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ28,-0.9493739269300322,0.03634184706372036,-0.9857157739937525,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00196,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJ29,-0.9493739269300322,-0.0990100058311656,-0.8503639210988666,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD-RIDD + PDZ-PDZlig or SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00197,SYS_TGT038,P1_in_vivo_shake_flask,P1_TGT038_EZJ17,P1_TGT038_EZJS01,-0.9493739269300322,-0.12285674778553347,-0.8265171791444987,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT038,2FL_titer,J_GT_I,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,intermolecular self assembly|RIAD-RIDD + SpyCatcher-SpyTag|RIAD-RIDD + SpyCatcher-SpyTag|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
